filename,field,gold_length,candidate_length,bert_precision,bert_recall,bert_f1,mover_score,rouge1,rouge2,rougeL,sentence_embedding_sim,gemini_score,gemini_explanation
fiscal_note_20250801_090346_n15_rerank_k30.json,economic_impact,689,662,0.8312551975250244,0.8481158018112183,0.8396008014678955,0.0,0.2648401826484018,0.027649769585253458,0.14611872146118723,0.4455896317958832,1.0,"
The candidate text is completely incorrect and appears to be from a different document or section entirely. It fails to mention any of the key data points from the gold standard, such as the cost of incarceration ($277,035), the program's specific participation statistics (referrals, current participants, graduates), or its primary goal of reducing corrections costs.

Critically, the candidate text directly contradicts the gold standard by stating that a cost-benefit analysis, including potential reductions in incarceration costs, is ""unavailable,"" when the gold standard's central argument is built upon that very cost."
fiscal_note_20250801_090346_n15_rerank_k30.json,policy_impact,530,642,0.8379202485084534,0.8700701594352722,0.8536925911903381,0.0,0.3894736842105263,0.09574468085106384,0.17894736842105263,0.4794767200946808,1.0,"
The candidate text is completely incorrect and describes a different aspect of the fiscal note. It focuses entirely on fiscal impacts, such as appropriation amounts and the creation of a temporary position. The gold standard text, on the other hand, correctly identifies the core policy impacts: making the First Circuit Women's Court permanent and establishing a new pilot program in the Third Circuit as part of a phased statewide rollout. The candidate misses every key point of the policy impact."
fiscal_note_20250801_090346_n15_rerank_k30.json,revenue_sources,67,604,0.7891425490379333,0.8999805450439453,0.8409249782562256,0.0,0.12962962962962962,0.0,0.05555555555555555,0.5337361693382263,7.0,"The candidate text correctly identifies the core information from the gold standard: that the funding source is the State's general funds/revenues. However, it includes a significant amount of extraneous information about specific appropriation amounts and document details. This extra information is not present in the gold standard and belongs in other fields (like appropriations or expenditures), making the answer overly verbose and poorly scoped for the ""revenue_sources"" field."
fiscal_note_20250801_090346_n15_rerank_k30.json,six_year_fiscal_implications,2463,1443,0.823070228099823,0.8327453136444092,0.8278794884681702,0.0,0.29375,0.0909090909090909,0.165625,0.45863792300224304,1.0,"The candidate text is completely incorrect and contradicts the gold standard.

The gold standard provides a detailed, assumption-based six-year projection for a statewide rollout of the program, using the First Circuit's costs as a model. It concludes that a projection is possible and provides specific cost figures ($695,236 for a pilot, $705,416 for a permanent program) and a timeline.

In contrast, the candidate text's primary assertion is that there is ""insufficient data for a complete six-year fiscal projection."" It introduces numerous figures and details (e.g., $514,900 for Kona, specific psychologist positions) that are not present in the gold standard text at all. It completely fails to capture any of the key assumptions, cost models, or conclusions from the reference."
fiscal_note_20250801_090346_n15_rerank_k30.json,fiscal_implications_afer_6_years,893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing text
fiscal_note_20250801_090158_n15_rerank_k10.json,overview,522,419,0.8635820150375366,0.8801201581954956,0.8717727065086365,0.0,0.3694267515923566,0.16774193548387095,0.2802547770700637,0.5647374391555786,3.0,"
The candidate text misses two of the three primary purposes of the measure as described in the gold standard: the permanent establishment of the Women's Court in the First Circuit and the requirement for reports to the legislature on other circuits. It also contains a factual error, stating the Kona pilot program is for three years, while the reference specifies it is a two-year program. The candidate focuses only on the Kona pilot program, making it a very incomplete and partially inaccurate summary."
fiscal_note_20250801_090158_n15_rerank_k10.json,appropriations,401,688,0.8445524573326111,0.8611088991165161,0.8527503609657288,0.0,0.36470588235294116,0.11904761904761904,0.2,0.5670865178108215,1.0,"The candidate text is completely incorrect and appears to be summarizing different documents or sections. It fails to mention the specific appropriation amounts ($514,900 and $557,000), which is the most critical piece of information. It also incorrectly identifies the purpose of the funds as being for ""judicial clerk positions"" when the gold standard clearly states it is for ""mental health professionals,"" staff training, and contract vendors. The candidate text is full of irrelevant information and misses every key detail from the gold standard."
fiscal_note_20250801_090158_n15_rerank_k10.json,assumptions_and_methodology,351,728,0.8208935260772705,0.8545207977294922,0.8373697400093079,0.0,0.339622641509434,0.03821656050955414,0.1761006289308176,0.41609007120132446,1.0,"
The candidate text is completely incorrect and appears to describe a different analysis or document entirely. It directly contradicts the gold standard's core assumption by stating ""no comparable programs or historical budget data are referenced,"" when the gold standard explicitly says the approximations are calculated by ""mirroring the cost of the First Circuit Court pilot program ('Mohala Wahine')"".

Furthermore, the cost components listed in the candidate text (personnel, training, program evaluation) do not match those in the gold standard (supplies, technological devices, contractor costs). The candidate misses all key information from the reference text."
fiscal_note_20250801_090158_n15_rerank_k10.json,agency_impact,467,563,0.8491439819335938,0.8546923995018005,0.8519091010093689,0.0,0.2929936305732484,0.025806451612903226,0.20382165605095545,0.3335200250148773,1.0,"
The candidate text is completely incorrect and appears to be describing the impact on a different agency (Department of Health) for a different purpose than what is described in the gold standard text (The Judiciary). There is zero overlap in the information provided. The gold standard focuses on the Judiciary's establishment of the Women's Court Pilot Program, while the candidate discusses the DOH's Adult Mental Health Division."
fiscal_note_20250801_090158_n15_rerank_k10.json,economic_impact,689,654,0.8395652770996094,0.8470637202262878,0.8432978391647339,0.0,0.2831050228310502,0.03686635944700461,0.14611872146118723,0.433793306350708,1.0,"
The candidate text is completely incorrect and appears to be from a different section of the source document, possibly the ""expenditures"" section rather than the ""economic impact"" section.

- It completely omits all key data points from the gold standard, including the cost of incarceration ($277,035), the program's goal of 20 women per year, and the specific numbers of referrals, participants, and graduates.
- It introduces entirely new information about the program's projected costs ($514,900 and $557,000), which is not present in the gold standard text.
- Most critically, it directly contradicts the gold standard by stating that ""precise figures regarding cost savings... are not available,"" when the gold standard provides the specific cost of incarceration as the basis for its economic impact claim."
fiscal_note_20250801_090158_n15_rerank_k10.json,policy_impact,530,586,0.8443208932876587,0.8740989565849304,0.8589519262313843,0.0,0.4043715846994535,0.143646408839779,0.25136612021857924,0.5933863520622253,1.0,"
The candidate text is completely incorrect and appears to be describing a different aspect of the bill, likely the fiscal or implementation impact, rather than the core policy change.

It completely misses the two central policy impacts described in the gold standard:
1.  Making the First Circuit Women's Court permanent.
2.  Establishing a new pilot program for the Kona Division of the Third Circuit.

Instead, the candidate introduces unrelated details about a specific temporary position, funding amounts, and the Department of Health, none of which are mentioned in the reference text for the policy impact."
fiscal_note_20250801_090158_n15_rerank_k10.json,revenue_sources,67,703,0.8016622066497803,0.9151067137718201,0.8546361923217773,0.0,0.13445378151260504,0.0,0.10084033613445378,0.653294563293457,5.0,"The candidate text correctly identifies the revenue source as the state's general revenues/funds. However, it includes a large amount of extraneous information about specific appropriation amounts and conditions. This information relates to expenditures, not the revenue source itself, and belongs in a different section of a fiscal note. The inclusion of irrelevant data makes the answer poorly focused and less useful for the specific field being evaluated."
fiscal_note_20250801_090158_n15_rerank_k10.json,six_year_fiscal_implications,2463,1308,0.8209071159362793,0.8243366479873657,0.822618305683136,0.0,0.24143556280587275,0.05891980360065467,0.13376835236541598,0.4355930984020233,1.0,"The candidate text is completely incorrect and contradicts the gold standard. The gold standard provides a detailed six-year projection based on the assumption of a statewide rollout modeled after the First Circuit's program, including specific cost figures for pilot and permanent programs. The candidate text, in direct opposition, claims that there is insufficient information to create a six-year outlook and presents a collection of unrelated budget figures that are not mentioned in the gold standard. It completely misses the core logic, assumptions, and fiscal details of the reference text."
fiscal_note_20250801_090158_n15_rerank_k10.json,fiscal_implications_afer_6_years,893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing text
fiscal_note_20250801_090615_n25_rerank_k30.json,overview,522,610,0.8600850105285645,0.8917250633239746,0.8756192922592163,0.0,0.455026455026455,0.14973262032085563,0.24338624338624337,0.5702124238014221,1.0,"
The candidate text is completely incorrect and fails to capture the most critical information from the reference text.

- The candidate completely omits the primary and most significant part of the measure: the permanent establishment of the Women's Court Program in the First Circuit.
- It contains a factual contradiction, stating the pilot program is for three years, while the gold standard specifies it is a two-year program.
- It fails to mention the required reports on the need and costs for a Women's court in the Hilo, Second, and Fifth circuits.
- The candidate introduces a large amount of specific fiscal and staffing data not present in the gold standard, failing its core task of summarizing the provided reference text."
fiscal_note_20250801_090615_n25_rerank_k30.json,appropriations,401,858,0.8599625825881958,0.901128351688385,0.8800643086433411,0.0,0.4554455445544554,0.19,0.23762376237623764,0.6183269023895264,3.0,"The candidate text correctly identifies the two specific appropriation amounts for the correct fiscal years. However, it is severely flawed. It introduces a significant amount of extraneous and contradictory information not present in the gold standard, such as a different appropriation for the Department of Health, costs for a probation supervisor, and mentions of redacted documents. This conflation of multiple sources makes the summary highly inaccurate and misleading as a representation of the gold standard text. It also misses key details from the reference, such as funding for ""training of program staff."""
fiscal_note_20250801_090615_n25_rerank_k30.json,assumptions_and_methodology,351,756,0.8215727806091309,0.8695024847984314,0.8448584079742432,0.0,0.3236994219653179,0.04678362573099415,0.18497109826589594,0.4490460753440857,1.0,"
The candidate text is completely incorrect and appears to describe an entirely different methodology and set of costs.

- The gold standard states the cost basis is mirroring the ""Mohala Wahine"" program for supplies, technology, and contractors, and applying it to the Kona Division.
- The candidate text incorrectly states the basis is staffing requirements (Psychologist, Social Worker), includes specific salary and training costs not present in the reference, and claims the costs are extrapolated to ""other circuits"" rather than the specified Kona Division.

The two texts are fundamentally contradictory."
fiscal_note_20250801_090615_n25_rerank_k30.json,agency_impact,467,548,0.8229111433029175,0.8593283891677856,0.8407256007194519,0.0,0.22929936305732485,0.1032258064516129,0.15286624203821655,0.44409048557281494,1.0,"The candidate text is completely incorrect and appears to describe the impact on a different agency (Department of Health) than the one mentioned in the gold standard (The Judiciary). It fails to mention the Judiciary, the Big Island Drug Court, the proposed budget process, or the responsible parties outlined in the reference. The information provided in the candidate is entirely unrelated to the gold standard text."
fiscal_note_20250801_090615_n25_rerank_k30.json,economic_impact,689,648,0.8375425338745117,0.8416200876235962,0.8395763635635376,0.0,0.2648401826484018,0.06451612903225808,0.1735159817351598,0.3387911319732666,1.0,"
The candidate text is completely incorrect and appears to be from an entirely different document or section of a fiscal note. It does not contain any of the information present in the gold standard text.

The gold standard focuses on the cost savings from avoiding incarceration ($277,035 per person) and provides specific program statistics (referrals, participants, graduates). The candidate text, in contrast, discusses program implementation costs (budget of $801,802, staffing) and incorrectly states that economic impacts like cost savings are ""not specified,"" which is a direct contradiction of the gold standard's core information."
fiscal_note_20250801_090615_n25_rerank_k30.json,policy_impact,530,706,0.8321300148963928,0.8660258650779724,0.8487396836280823,0.0,0.3592233009708738,0.09803921568627451,0.2524271844660194,0.5798499584197998,2.0,"The candidate text correctly identifies the establishment of a new Women's Court pilot program in Kona, which is one of the two key policy actions in the gold standard.

However, it completely omits the other, more significant policy impact: making the existing First Circuit Women's Court permanent. It also misses the important context that this is part of a phased, statewide rollout. The candidate includes many details (appropriations, FTEs, report deadlines) that are not in the gold standard text, making it a very poor representation of the source information."
